ID;Waktu;Ketinggian;Temperatur;Kelembap;;;;;
MAHESWARA_GSBC2020;17:12:13;0.00;31.8;59.5;99546.1;0;0.3;-7.771.240;110.373.337
MAHESWARA_GSBC2020;17:12:14;0.01;31.8;59.5;99549.0;180;0.3;-7.771.243;110.373.337
MAHESWARA_GSBC2020;17:12:15;0.10;31.8;60.1;99543.9;180;0.3;-7.771.245;110.373.337
MAHESWARA_GSBC2020;17:12:16;0.05;31.8;59.6;99544.4;0;0.4;-7.771.242;110.373.337
MAHESWARA_GSBC2020;17:12:17;0.05;31.8;59.7;99545.2;104;0.9;-7.771.244;110.373.344
MAHESWARA_GSBC2020;17:12:18;0.04;31.8;60.1;99547.6;0;0.2;-7.771.242;110.373.344
MAHESWARA_GSBC2020;17:12:19;0.04;31.8;60.3;99546.9;0;0.2;-7.771.241;110.373.344
MAHESWARA_GSBC2020;17:12:20;0.03;31.8;60.0;99544.8;270;0.8;-7.771.241;110.373.337
MAHESWARA_GSBC2020;17:12:21;0.03;31.8;59.6;99546.1;94;0.8;-7.771.241;110.373.344
MAHESWARA_GSBC2020;17:12:22;0.02;31.8;59.7;99547.5;47;1.2;-7.771.234;110.373.352
MAHESWARA_GSBC2020;17:12:23;0.08;31.8;60.0;99545.6;180;0.2;-7.771.236;110.373.352
MAHESWARA_GSBC2020;17:12:24;0.00;31.8;60.0;99547.6;108;0.9;-7.771.238;110.373.360
MAHESWARA_GSBC2020;17:12:25;0.06;31.8;60.3;99547.4;0;0.3;-7.771.236;110.373.360
MAHESWARA_GSBC2020;17:12:26;0.05;31.8;59.7;99546.9;94;0.8;-7.771.236;110.373.367
MAHESWARA_GSBC2020;17:12:27;0.10;31.8;60.1;99546.1;0;0.3;-7.771.234;110.373.367
MAHESWARA_GSBC2020;17:12:28;0.02;31.7;59.6;99545.7;0;0.6;-7.771.228;110.373.367
MAHESWARA_GSBC2020;17:12:29;0.07;31.8;59.6;99545.9;0;0.1;-7.771.227;110.373.367
MAHESWARA_GSBC2020;17:12:30;0.06;31.8;60.0;99547.1;180;0.1;-7.771.228;110.373.367
MAHESWARA_GSBC2020;17:12:31;0.06;31.8;59.7;99545.6;63;0.9;-7.771.224;110.373.375
MAHESWARA_GSBC2020;17:12:32;0.01;31.8;59.7;99548.0;277;0.8;-7.771.223;110.373.367
MAHESWARA_GSBC2020;17:12:33;0.18;31.7;59.7;99545.6;0;0.1;-7.771.223;110.373.367
MAHESWARA_GSBC2020;17:12:34;0.09;31.7;59.3;99546.3;0;0.0;-7.771.223;110.373.367
MAHESWARA_GSBC2020;17:12:35;0.10;31.7;59.4;99546.4;86;0.8;-7.771.222;110.373.375
MAHESWARA_GSBC2020;17:12:36;0.08;31.7;59.7;99546.1;0;0.1;-7.771.222;110.373.375
MAHESWARA_GSBC2020;17:12:37;0.15;31.7;59.0;99546.6;307;1.1;-7.771.216;110.373.367
MAHESWARA_GSBC2020;17:12:38;0.20;31.7;59.2;99544.6;0;0.8;-7.771.209;110.373.367
MAHESWARA_GSBC2020;17:12:39;0.14;31.7;59.1;99547.2;0;0.7;-7.771.203;110.373.367
MAHESWARA_GSBC2020;17:12:40;0.03;31.8;59.3;99548.5;180;0.1;-7.771.203;110.373.367
MAHESWARA_GSBC2020;17:12:41;0.11;31.7;59.3;99546.5;180;0.2;-7.771.205;110.373.367
MAHESWARA_GSBC2020;17:12:42;0.16;31.7;59.3;99546.4;0;0.3;-7.771.202;110.373.367
MAHESWARA_GSBC2020;17:12:43;0.20;31.7;59.2;99544.2;0;0.2;-7.771.200;110.373.367
MAHESWARA_GSBC2020;17:12:44;0.16;31.7;59.2;99545.2;0;0.1;-7.771.200;110.373.367
MAHESWARA_GSBC2020;17:12:45;0.16;31.7;59.2;99546.0;0;0.2;-7.771.198;110.373.367
MAHESWARA_GSBC2020;17:12:46;0.17;31.7;59.5;99544.9;180;0.3;-7.771.201;110.373.367
MAHESWARA_GSBC2020;17:12:47;0.11;31.7;59.3;99547.0;83;0.8;-7.771.200;110.373.375
MAHESWARA_GSBC2020;17:12:48;0.09;31.7;59.7;99544.6;0;0.4;-7.771.196;110.373.375
MAHESWARA_GSBC2020;17:12:49;0.17;31.7;59.5;99544.4;180;0.2;-7.771.198;110.373.375
MAHESWARA_GSBC2020;17:12:50;0.18;31.7;59.5;99546.7;0;0.3;-7.771.195;110.373.375
MAHESWARA_GSBC2020;17:12:51;0.19;31.7;59.0;99545.4;0;0.4;-7.771.192;110.373.375
MAHESWARA_GSBC2020;17:12:52;0.11;31.7;59.2;99546.7;180;0.2;-7.771.193;110.373.375
MAHESWARA_GSBC2020;17:12:53;0.15;31.7;59.4;99545.5;180;0.1;-7.771.194;110.373.375
MAHESWARA_GSBC2020;17:12:54;0.12;31.7;59.1;99544.2;180;0.4;-7.771.197;110.373.375
MAHESWARA_GSBC2020;17:12:55;0.14;31.7;59.7;99546.8;58;1.0;-7.771.193;110.373.383
MAHESWARA_GSBC2020;17:12:56;0.11;31.7;59.4;99544.4;0;0.1;-7.771.192;110.373.383
MAHESWARA_GSBC2020;17:12:57;0.10;31.7;59.4;99545.8;0;0.1;-7.771.191;110.373.383
MAHESWARA_GSBC2020;17:12:58;0.12;31.7;59.3;99545.9;66;0.9;-7.771.188;110.373.390
MAHESWARA_GSBC2020;17:12:59;0.14;31.7;59.7;99546.1;246;0.9;-7.771.191;110.373.383
MAHESWARA_GSBC2020;17:13:00;0.07;31.7;60.2;99547.7;180;0.1;-7.771.192;110.373.383
MAHESWARA_GSBC2020;17:13:01;0.12;31.7;59.7;99545.6;0;0.1;-7.771.191;110.373.383
MAHESWARA_GSBC2020;17:13:02;0.07;31.7;59.9;99547.0;0;0.0;-7.771.191;110.373.383
MAHESWARA_GSBC2020;17:13:03;0.10;31.7;60.0;99546.4;0;0.3;-7.771.188;110.373.383
MAHESWARA_GSBC2020;17:13:04;0.00;31.7;60.0;99548.1;0;0.2;-7.771.187;110.373.383
MAHESWARA_GSBC2020;17:13:05;0.01;31.7;59.6;99547.0;97;0.8;-7.771.188;110.373.390
MAHESWARA_GSBC2020;17:13:06;0.12;31.7;59.7;99547.4;266;0.8;-7.771.188;110.373.383
MAHESWARA_GSBC2020;17:13:07;0.07;31.7;59.6;99546.0;0;0.3;-7.771.186;110.373.383
MAHESWARA_GSBC2020;17:13:08;0.05;31.7;59.5;99547.0;180;0.3;-7.771.188;110.373.383
MAHESWARA_GSBC2020;17:13:09;0.09;31.7;59.5;99546.2;180;0.1;-7.771.189;110.373.383
MAHESWARA_GSBC2020;17:13:10;0.07;31.7;59.6;99547.8;0;0.4;-7.771.185;110.373.383
MAHESWARA_GSBC2020;17:13:11;0.11;31.7;59.5;99545.8;238;1.0;-7.771.190;110.373.375
MAHESWARA_GSBC2020;17:13:12;0.08;31.7;59.2;99547.9;180;1.0;-7.771.199;110.373.375
MAHESWARA_GSBC2020;17:13:13;0.13;31.7;59.6;99546.5;180;0.5;-7.771.204;110.373.375
MAHESWARA_GSBC2020;17:13:14;0.07;31.7;59.8;99546.8;259;0.9;-7.771.205;110.373.367
MAHESWARA_GSBC2020;17:13:15;0.02;31.7;59.6;99547.2;180;1.1;-7.771.215;110.373.367
MAHESWARA_GSBC2020;17:13:16;0.13;31.7;59.6;99549.2;210;1.7;-7.771.228;110.373.360
MAHESWARA_GSBC2020;17:13:17;0.13;31.7;59.9;99547.3;101;0.9;-7.771.230;110.373.367
MAHESWARA_GSBC2020;17:13:18;0.11;31.7;60.0;99547.5;305;1.0;-7.771.224;110.373.360
MAHESWARA_GSBC2020;17:13:19;0.06;31.7;59.6;99547.8;0;0.4;-7.771.221;110.373.360
MAHESWARA_GSBC2020;17:13:20;0.12;31.7;59.4;99546.3;180;0.2;-7.771.223;110.373.360
MAHESWARA_GSBC2020;17:13:21;0.05;31.7;59.8;99547.7;180;0.5;-7.771.227;110.373.360
MAHESWARA_GSBC2020;17:13:22;0.10;31.7;59.6;99547.8;180;0.5;-7.771.231;110.373.360
MAHESWARA_GSBC2020;17:13:23;0.00;31.7;59.9;99551.0;180;0.6;-7.771.236;110.373.360
MAHESWARA_GSBC2020;17:13:24;0.07;31.7;59.7;99549.7;155;2.0;-7.771.253;110.373.367
MAHESWARA_GSBC2020;17:13:25;0.14;31.7;59.6;99548.6;0;0.1;-7.771.252;110.373.367
MAHESWARA_GSBC2020;17:13:26;0.02;31.7;60.0;99548.6;83;0.8;-7.771.251;110.373.375
MAHESWARA_GSBC2020;17:13:27;0.04;31.7;59.7;99548.8;180;1.2;-7.771.261;110.373.375
MAHESWARA_GSBC2020;17:13:28;0.05;31.7;59.7;99549.6;76;0.9;-7.771.259;110.373.383
MAHESWARA_GSBC2020;17:13:29;0.13;31.7;60.0;99550.7;101;0.9;-7.771.261;110.373.390
MAHESWARA_GSBC2020;17:13:30;0.00;31.7;59.7;99550.2;66;0.9;-7.771.257;110.373.398
MAHESWARA_GSBC2020;17:13:31;0.02;31.7;59.8;99550.1;94;0.8;-7.771.258;110.373.405
MAHESWARA_GSBC2020;17:13:32;0.05;31.7;59.7;99549.5;43;1.2;-7.771.250;110.373.413
MAHESWARA_GSBC2020;17:13:33;0.06;31.7;59.8;99550.0;0;1.0;-7.771.241;110.373.413
MAHESWARA_GSBC2020;17:13:34;0.02;31.7;59.9;99549.2;69;1.8;-7.771.235;110.373.428
MAHESWARA_GSBC2020;17:13:35;0.02;31.7;59.6;99548.7;42;2.5;-7.771.218;110.373.444
MAHESWARA_GSBC2020;17:13:36;0.06;31.7;59.9;99549.8;66;1.8;-7.771.212;110.373.459
MAHESWARA_GSBC2020;17:13:37;0.06;31.7;59.8;99551.0;78;2.6;-7.771.207;110.373.482
MAHESWARA_GSBC2020;17:13:38;0.12;31.7;60.0;99549.4;71;1.8;-7.771.202;110.373.497
MAHESWARA_GSBC2020;17:13:39;0.05;31.7;59.8;99548.2;37;1.4;-7.771.192;110.373.505
MAHESWARA_GSBC2020;17:13:40;0.00;31.7;59.9;99550.3;68;1.8;-7.771.185;110.373.520
MAHESWARA_GSBC2020;17:13:41;0.01;31.7;59.6;99549.8;32;1.6;-7.771.173;110.373.528
MAHESWARA_GSBC2020;17:13:42;0.06;31.7;59.6;99549.8;41;1.3;-7.771.165;110.373.535
MAHESWARA_GSBC2020;17:13:43;0.00;31.7;59.8;99551.4;62;1.9;-7.771.157;110.373.550
MAHESWARA_GSBC2020;17:13:44;0.09;31.7;59.9;99549.7;53;2.1;-7.771.145;110.373.566
MAHESWARA_GSBC2020;17:13:45;0.19;31.7;59.5;99547.4;266;0.8;-7.771.146;110.373.558
MAHESWARA_GSBC2020;17:13:46;0.18;31.7;59.3;99549.1;180;0.5;-7.771.150;110.373.558
MAHESWARA_GSBC2020;17:13:47;0.12;31.7;58.8;99549.7;249;0.9;-7.771.153;110.373.550
MAHESWARA_GSBC2020;17:13:48;0.14;31.7;59.0;99550.1;249;0.9;-7.771.156;110.373.543
MAHESWARA_GSBC2020;17:13:49;0.19;31.7;59.4;99549.6;180;0.3;-7.771.159;110.373.543
MAHESWARA_GSBC2020;17:13:50;0.26;31.7;59.9;99548.9;0;0.4;-7.771.155;110.373.543
MAHESWARA_GSBC2020;17:13:51;0.23;31.7;59.7;99546.4;180;0.2;-7.771.157;110.373.543
MAHESWARA_GSBC2020;17:13:52;0.30;31.7;59.9;99548.0;317;1.2;-7.771.149;110.373.535
MAHESWARA_GSBC2020;17:13:53;0.24;31.7;60.0;99549.4;0;0.1;-7.771.148;110.373.535
MAHESWARA_GSBC2020;17:13:54;0.36;31.7;60.0;99546.1;180;0.3;-7.771.151;110.373.535
MAHESWARA_GSBC2020;17:13:55;0.22;31.7;60.4;99548.3;243;0.9;-7.771.154;110.373.528
MAHESWARA_GSBC2020;17:13:56;0.27;31.7;60.4;99547.0;180;0.5;-7.771.159;110.373.528
MAHESWARA_GSBC2020;17:13:57;0.21;31.7;60.9;99548.9;243;0.9;-7.771.163;110.373.520
MAHESWARA_GSBC2020;17:13:58;0.28;31.7;60.6;99546.9;180;0.3;-7.771.165;110.373.520
MAHESWARA_GSBC2020;17:13:59;0.24;31.7;60.7;99548.1;249;0.9;-7.771.168;110.373.512
MAHESWARA_GSBC2020;17:14:00;0.24;31.7;61.1;99547.2;292;1.8;-7.771.162;110.373.497
MAHESWARA_GSBC2020;17:14:01;0.14;31.7;60.5;99550.0;293;8.2;-7.771.133;110.373.428
MAHESWARA_GSBC2020;17:14:02;0.14;31.7;59.9;99549.6;296;8.4;-7.771.099;110.373.360
MAHESWARA_GSBC2020;17:14:03;0.13;31.7;60.2;99550.0;284;11.2;-7.771.074;110.373.260
MAHESWARA_GSBC2020;17:14:04;0.12;31.7;60.0;99550.1;289;10.6;-7.771.044;110.373.169
MAHESWARA_GSBC2020;17:14:05;0.10;31.7;60.4;99548.8;288;12.3;-7.771.008;110.373.062
MAHESWARA_GSBC2020;17:14:06;0.16;31.7;59.9;99550.5;290;11.5;-7.770.974;110.372.963
MAHESWARA_GSBC2020;17:14:07;0.16;31.7;60.0;99547.9;294;5.5;-7.770.953;110.372.917
MAHESWARA_GSBC2020;17:14:08;0.20;31.7;60.3;99550.5;109;2.7;-7.770.961;110.372.940
MAHESWARA_GSBC2020;17:14:09;0.17;31.7;59.8;99550.0;100;3.4;-7.770.966;110.372.971
MAHESWARA_GSBC2020;17:14:10;0.16;31.7;60.2;99548.8;108;2.6;-7.770.973;110.372.993
MAHESWARA_GSBC2020;17:14:11;0.18;31.7;60.5;99548.7;109;2.6;-7.770.981;110.373.016
MAHESWARA_GSBC2020;17:14:12;0.18;31.7;59.7;99549.6;102;3.4;-7.770.988;110.373.047
MAHESWARA_GSBC2020;17:14:13;0.21;31.7;60.1;99548.2;113;2.7;-7.770.997;110.373.070
MAHESWARA_GSBC2020;17:14:14;0.21;31.7;60.4;99547.9;111;2.7;-7.771.006;110.373.093
MAHESWARA_GSBC2020;17:14:15;0.14;31.7;60.0;99548.2;109;2.6;-7.771.013;110.373.116
MAHESWARA_GSBC2020;17:14:16;0.20;31.7;59.9;99548.4;109;2.7;-7.771.021;110.373.138
MAHESWARA_GSBC2020;17:14:17;0.19;31.7;59.4;99550.0;120;1.9;-7.771.029;110.373.154
MAHESWARA_GSBC2020;17:14:18;0.15;31.7;59.7;99550.3;120;1.9;-7.771.038;110.373.169
MAHESWARA_GSBC2020;17:14:19;0.13;31.7;60.0;99550.5;120;1.9;-7.771.047;110.373.184
MAHESWARA_GSBC2020;17:14:20;0.17;31.7;59.6;99548.6;135;1.2;-7.771.054;110.373.192
MAHESWARA_GSBC2020;17:14:21;0.10;31.7;60.0;99549.5;117;1.9;-7.771.062;110.373.207
MAHESWARA_GSBC2020;17:14:22;0.11;31.7;60.0;99549.0;129;1.1;-7.771.068;110.373.215
MAHESWARA_GSBC2020;17:14:23;0.18;31.7;59.9;99550.0;137;1.2;-7.771.076;110.373.222
MAHESWARA_GSBC2020;17:14:24;0.11;31.7;59.8;99549.2;121;1.9;-7.771.085;110.373.238
MAHESWARA_GSBC2020;17:14:25;0.11;31.7;59.9;99550.1;129;1.1;-7.771.091;110.373.245
MAHESWARA_GSBC2020;17:14:26;0.08;31.7;59.9;99549.1;125;1.0;-7.771.097;110.373.253
MAHESWARA_GSBC2020;17:14:27;0.15;31.7;60.0;99550.7;117;0.9;-7.771.101;110.373.260
MAHESWARA_GSBC2020;17:14:28;0.15;31.7;59.6;99549.6;114;0.9;-7.771.104;110.373.268
MAHESWARA_GSBC2020;17:14:29;0.11;31.7;59.8;99549.3;117;0.9;-7.771.108;110.373.276
MAHESWARA_GSBC2020;17:14:30;0.08;31.7;60.0;99549.3;117;0.9;-7.771.111;110.373.283
MAHESWARA_GSBC2020;17:14:31;0.15;31.7;60.3;99549.8;114;0.9;-7.771.115;110.373.291
MAHESWARA_GSBC2020;17:14:32;0.12;31.7;59.8;99550.7;180;0.3;-7.771.117;110.373.291
MAHESWARA_GSBC2020;17:14:33;0.20;31.7;60.3;99548.1;117;0.9;-7.771.121;110.373.299
MAHESWARA_GSBC2020;17:14:34;0.08;31.7;59.8;99551.0;111;0.9;-7.771.124;110.373.306
MAHESWARA_GSBC2020;17:14:35;0.19;31.7;59.9;99547.9;180;0.3;-7.771.126;110.373.306
MAHESWARA_GSBC2020;17:14:36;0.18;31.7;60.2;99549.3;180;0.2;-7.771.128;110.373.306
MAHESWARA_GSBC2020;17:14:37;0.17;31.7;60.1;99550.0;97;0.8;-7.771.129;110.373.314
MAHESWARA_GSBC2020;17:14:38;0.16;31.7;60.0;99548.0;0;0.5;-7.771.124;110.373.314
MAHESWARA_GSBC2020;17:14:39;0.20;31.7;59.6;99549.1;0;0.6;-7.771.118;110.373.314
MAHESWARA_GSBC2020;17:14:40;0.20;31.7;59.8;99548.0;180;0.2;-7.771.120;110.373.314
MAHESWARA_GSBC2020;17:14:41;0.29;31.7;60.1;99546.9;104;0.9;-7.771.122;110.373.322
MAHESWARA_GSBC2020;17:14:42;0.18;31.7;60.6;99547.9;180;0.3;-7.771.125;110.373.322
MAHESWARA_GSBC2020;17:14:43;0.23;31.7;60.3;99548.7;0;0.1;-7.771.124;110.373.322
MAHESWARA_GSBC2020;17:14:44;0.18;31.8;60.0;99551.0;86;0.8;-7.771.124;110.373.329
MAHESWARA_GSBC2020;17:14:45;0.15;31.7;59.6;99548.3;0;0.5;-7.771.119;110.373.329
MAHESWARA_GSBC2020;17:14:46;0.17;31.8;59.9;99547.9;305;1.0;-7.771.114;110.373.322
MAHESWARA_GSBC2020;17:14:47;0.11;31.8;59.9;99550.1;0;0.6;-7.771.108;110.373.322
MAHESWARA_GSBC2020;17:14:48;0.15;31.8;59.6;99550.7;0;0.5;-7.771.104;110.373.322
MAHESWARA_GSBC2020;17:14:49;0.17;31.8;60.0;99551.5;0;0.6;-7.771.098;110.373.322
MAHESWARA_GSBC2020;17:14:50;0.21;31.8;59.7;99549.3;0;0.5;-7.771.094;110.373.322
MAHESWARA_GSBC2020;17:14:51;0.19;31.8;59.8;99549.5;0;0.4;-7.771.091;110.373.322
MAHESWARA_GSBC2020;17:14:52;0.29;31.8;60.0;99547.1;0;0.3;-7.771.088;110.373.322
MAHESWARA_GSBC2020;17:14:53;0.24;31.8;60.2;99548.5;0;0.3;-7.771.085;110.373.322
MAHESWARA_GSBC2020;17:14:54;0.08;31.8;59.8;99549.3;0;0.2;-7.771.083;110.373.322
MAHESWARA_GSBC2020;17:14:55;0.20;31.7;60.2;99549.1;0;0.2;-7.771.081;110.373.322
MAHESWARA_GSBC2020;17:14:56;0.22;31.8;60.0;99549.3;0;0.3;-7.771.079;110.373.322
MAHESWARA_GSBC2020;17:14:57;0.16;31.8;59.9;99551.0;122;1.0;-7.771.084;110.373.329
MAHESWARA_GSBC2020;17:14:58;0.16;31.8;60.1;99548.8;180;0.4;-7.771.087;110.373.329
MAHESWARA_GSBC2020;17:14:59;0.18;31.7;60.0;99548.5;180;0.5;-7.771.091;110.373.329
MAHESWARA_GSBC2020;17:15:00;0.16;31.8;59.9;99547.8;111;0.9;-7.771.094;110.373.337
MAHESWARA_GSBC2020;17:15:01;0.11;31.8;60.3;99549.4;180;0.3;-7.771.097;110.373.337
MAHESWARA_GSBC2020;17:15:02;0.19;31.8;60.3;99547.8;180;0.3;-7.771.099;110.373.337
MAHESWARA_GSBC2020;17:15:03;0.23;31.8;59.9;99550.8;180;0.3;-7.771.101;110.373.337
MAHESWARA_GSBC2020;17:15:04;0.23;31.8;60.3;99546.6;180;0.3;-7.771.104;110.373.337
MAHESWARA_GSBC2020;17:15:05;0.19;31.8;59.9;99546.8;180;0.3;-7.771.106;110.373.337
MAHESWARA_GSBC2020;17:15:06;0.07;31.8;60.3;99550.8;180;0.3;-7.771.109;110.373.337
MAHESWARA_GSBC2020;17:15:07;0.11;31.8;60.3;99550.7;108;0.9;-7.771.111;110.373.344
MAHESWARA_GSBC2020;17:15:08;0.10;31.8;60.5;99550.3;180;0.3;-7.771.113;110.373.344
MAHESWARA_GSBC2020;17:15:09;0.16;31.8;60.1;99548.7;180;0.3;-7.771.116;110.373.344
MAHESWARA_GSBC2020;17:15:10;0.05;31.8;60.4;99548.9;180;0.4;-7.771.119;110.373.344
MAHESWARA_GSBC2020;17:15:11;0.20;31.8;60.3;99550.7;180;0.3;-7.771.122;110.373.344
MAHESWARA_GSBC2020;17:15:12;0.17;31.8;60.7;99548.5;180;0.3;-7.771.124;110.373.344
MAHESWARA_GSBC2020;17:15:14;0.16;31.8;60.2;99549.7;114;0.9;-7.771.128;110.373.352
MAHESWARA_GSBC2020;17:15:15;0.11;31.8;60.3;99549.7;180;0.3;-7.771.130;110.373.352
MAHESWARA_GSBC2020;17:15:16;0.18;31.8;60.1;99548.0;180;0.2;-7.771.132;110.373.352
MAHESWARA_GSBC2020;17:15:17;0.22;31.8;60.1;99549.7;180;0.3;-7.771.134;110.373.352
MAHESWARA_GSBC2020;17:15:18;0.10;31.8;60.1;99549.8;180;0.2;-7.771.136;110.373.352
MAHESWARA_GSBC2020;17:15:19;0.07;31.8;60.3;99550.7;180;0.2;-7.771.137;110.373.352
MAHESWARA_GSBC2020;17:15:20;0.18;31.8;60.2;99547.7;180;0.2;-7.771.139;110.373.352
MAHESWARA_GSBC2020;17:15:21;0.08;31.8;59.8;99549.8;180;0.3;-7.771.142;110.373.352
MAHESWARA_GSBC2020;17:15:22;0.15;31.8;59.8;99552.1;180;0.2;-7.771.143;110.373.352
MAHESWARA_GSBC2020;17:15:23;0.06;31.8;60.1;99550.2;104;0.9;-7.771.145;110.373.360
MAHESWARA_GSBC2020;17:15:24;0.00;31.8;60.0;99550.4;180;0.3;-7.771.148;110.373.360
MAHESWARA_GSBC2020;17:15:25;0.04;31.8;59.9;99553.2;180;0.2;-7.771.150;110.373.360
MAHESWARA_GSBC2020;17:15:26;0.00;31.8;60.2;99555.3;180;0.2;-7.771.152;110.373.360
MAHESWARA_GSBC2020;17:15:27;0.06;31.8;60.2;99549.9;180;0.1;-7.771.152;110.373.360
MAHESWARA_GSBC2020;17:15:28;0.00;31.8;60.3;99552.1;180;0.2;-7.771.154;110.373.360
MAHESWARA_GSBC2020;17:15:29;0.02;31.8;60.5;99552.7;180;0.2;-7.771.155;110.373.360
MAHESWARA_GSBC2020;17:15:30;0.03;31.8;60.3;99551.5;180;0.1;-7.771.156;110.373.360
MAHESWARA_GSBC2020;17:15:31;0.03;31.8;60.6;99553.2;101;0.9;-7.771.158;110.373.367
MAHESWARA_GSBC2020;17:15:32;0.07;31.8;60.7;99551.0;180;0.2;-7.771.159;110.373.367
MAHESWARA_GSBC2020;17:15:33;0.08;31.8;60.2;99552.1;180;0.2;-7.771.161;110.373.367
MAHESWARA_GSBC2020;17:15:34;0.02;31.7;60.6;99552.9;180;0.2;-7.771.162;110.373.367
MAHESWARA_GSBC2020;17:15:35;0.04;31.7;60.6;99551.5;180;0.1;-7.771.163;110.373.367
MAHESWARA_GSBC2020;17:15:36;0.02;31.7;60.9;99551.7;180;0.2;-7.771.164;110.373.367
MAHESWARA_GSBC2020;17:15:37;0.00;31.7;60.4;99553.1;0;0.1;-7.771.163;110.373.367
MAHESWARA_GSBC2020;17:15:38;0.04;31.8;60.5;99553.1;0;0.4;-7.771.160;110.373.367
MAHESWARA_GSBC2020;17:15:39;0.04;31.7;60.6;99552.5;0;0.4;-7.771.156;110.373.367
MAHESWARA_GSBC2020;17:15:40;0.00;31.8;60.6;99554.8;0;0.2;-7.771.154;110.373.367
MAHESWARA_GSBC2020;17:15:41;0.00;31.8;60.5;99557.5;180;0.3;-7.771.157;110.373.367
MAHESWARA_GSBC2020;17:15:42;0.02;31.8;60.5;99556.3;180;0.2;-7.771.159;110.373.367
MAHESWARA_GSBC2020;17:15:43;0.03;31.8;60.4;99555.3;180;0.2;-7.771.161;110.373.367
MAHESWARA_GSBC2020;17:15:44;0.04;31.7;60.3;99555.4;180;0.2;-7.771.162;110.373.367
MAHESWARA_GSBC2020;17:15:45;0.09;31.7;60.6;99553.8;180;0.2;-7.771.164;110.373.367
MAHESWARA_GSBC2020;17:15:46;0.01;31.7;60.2;99554.9;104;0.9;-7.771.166;110.373.375
MAHESWARA_GSBC2020;17:15:47;0.05;31.7;60.6;99554.6;180;0.1;-7.771.167;110.373.375
MAHESWARA_GSBC2020;17:15:48;0.12;31.7;60.1;99552.3;180;0.1;-7.771.168;110.373.375
MAHESWARA_GSBC2020;17:15:49;0.11;31.7;60.3;99554.8;180;0.9;-7.771.176;110.373.375
MAHESWARA_GSBC2020;17:15:50;0.06;31.7;60.4;99555.7;149;1.6;-7.771.188;110.373.383
MAHESWARA_GSBC2020;17:15:51;0.03;31.7;60.4;99554.6;180;1.2;-7.771.199;110.373.383
MAHESWARA_GSBC2020;17:15:52;0.09;31.7;60.4;99555.6;142;1.4;-7.771.209;110.373.390
MAHESWARA_GSBC2020;17:15:53;0.10;31.7;60.2;99556.0;180;1.0;-7.771.218;110.373.390
MAHESWARA_GSBC2020;17:15:54;0.00;31.7;60.4;99555.6;180;0.1;-7.771.219;110.373.390
MAHESWARA_GSBC2020;17:15:55;0.02;31.7;60.6;99555.5;0;0.0;-7.771.219;110.373.390
MAHESWARA_GSBC2020;17:15:56;0.08;31.7;60.6;99556.2;0;0.0;-7.771.219;110.373.390
MAHESWARA_GSBC2020;17:15:57;0.05;31.7;60.4;99555.7;180;0.1;-7.771.220;110.373.390
MAHESWARA_GSBC2020;17:15:58;0.02;31.7;60.0;99556.5;180;0.2;-7.771.221;110.373.390
MAHESWARA_GSBC2020;17:15:59;0.00;31.7;60.3;99556.5;180;0.1;-7.771.222;110.373.390
MAHESWARA_GSBC2020;17:16:00;0.11;31.7;60.3;99558.8;180;0.1;-7.771.223;110.373.390
MAHESWARA_GSBC2020;17:16:01;0.09;31.7;60.5;99556.0;180;0.2;-7.771.224;110.373.390
MAHESWARA_GSBC2020;17:16:02;0.01;31.7;60.4;99556.4;0;0.0;-7.771.224;110.373.390
MAHESWARA_GSBC2020;17:16:03;0.00;31.7;60.4;99558.1;0;0.1;-7.771.224;110.373.390
MAHESWARA_GSBC2020;17:16:04;0.10;31.7;60.5;99556.1;0;0.0;-7.771.224;110.373.390
MAHESWARA_GSBC2020;17:16:05;0.11;31.7;60.4;99556.6;0;0.1;-7.771.223;110.373.390
MAHESWARA_GSBC2020;17:16:06;0.15;31.7;60.5;99556.0;180;0.1;-7.771.224;110.373.390
MAHESWARA_GSBC2020;17:16:07;0.13;31.7;60.0;99554.3;0;0.0;-7.771.224;110.373.390
MAHESWARA_GSBC2020;17:16:08;0.15;31.7;60.3;99555.5;0;0.0;-7.771.224;110.373.390
MAHESWARA_GSBC2020;17:16:09;0.19;31.7;60.6;99555.1;0;0.0;-7.771.224;110.373.390
MAHESWARA_GSBC2020;17:16:10;0.17;31.7;60.4;99556.5;0;0.1;-7.771.223;110.373.390
MAHESWARA_GSBC2020;17:16:11;0.14;31.7;60.6;99555.7;270;0.8;-7.771.223;110.373.383
MAHESWARA_GSBC2020;17:16:12;0.21;31.7;60.7;99554.6;180;0.1;-7.771.224;110.373.383
MAHESWARA_GSBC2020;17:16:13;0.21;31.7;60.2;99554.4;180;0.1;-7.771.224;110.373.383
MAHESWARA_GSBC2020;17:16:14;0.12;31.7;60.7;99559.8;0;0.0;-7.771.224;110.373.383
MAHESWARA_GSBC2020;17:16:15;0.17;31.7;60.6;99554.6;0;0.0;-7.771.224;110.373.383
MAHESWARA_GSBC2020;17:16:16;0.15;31.7;61.0;99554.3;0;0.0;-7.771.224;110.373.383
MAHESWARA_GSBC2020;17:16:17;0.23;31.7;60.6;99555.1;0;0.1;-7.771.224;110.373.383
MAHESWARA_GSBC2020;17:16:18;0.23;31.7;60.5;99554.2;180;0.2;-7.771.225;110.373.383
