ID;Waktu;Ketinggian;Temperatur;Kelembapan;Tekanan;Arah Angin;Kecepatan Angin;Lintang;Bujur
MAHESWARA_GSBC2020;00:25:14;3028;-20.00;38.00;9692.90;202.00;11.00;-7.774.100;110.373.451
MAHESWARA_GSBC2020;00:25:15;3030;-50.00;36.00;9692.70;242.00;13.00;-7.774.150;110.373.435
MAHESWARA_GSBC2020;00:25:16;3032;21.00;40.00;9692.50;205.00;0.00;-7.774.200;110.373.451
MAHESWARA_GSBC2020;00:25:17;3034;-51.00;77.00;9692.30;203.00;15.00;-7.774.132;110.373.435
MAHESWARA_GSBC2020;00:25:18;3036;-50.00;65.00;9692.10;285.00;5.00;-7.774.100;110.373.451
MAHESWARA_GSBC2020;00:25:19;3038;-47.00;12.00;9691.90;109.00;15.00;-7.774.150;110.373.435
MAHESWARA_GSBC2020;00:25:20;3040;-53.00;83.00;9691.70;266.00;7.00;-7.774.200;110.373.451
MAHESWARA_GSBC2020;00:25:21;3042;-34.00;64.00;9691.50;34.00;8.00;-7.774.132;110.373.435
MAHESWARA_GSBC2020;00:25:22;3044;-44.00;6.00;9691.30;42.00;11.00;-7.774.100;110.373.451
MAHESWARA_GSBC2020;00:25:23;3046;-38.00;81.00;9691.10;49.00;0.00;-7.774.150;110.373.435
MAHESWARA_GSBC2020;00:25:24;3048;-47.00;32.00;9690.90;171.00;0.00;-7.774.200;110.373.451
MAHESWARA_GSBC2020;00:25:25;3050;30.00;13.00;9690.70;239.00;6.00;-7.774.132;110.373.435
MAHESWARA_GSBC2020;00:25:26;3052;-44.00;7.00;9690.50;191.00;18.00;-7.774.100;110.373.451
MAHESWARA_GSBC2020;00:25:27;3054;-40.00;9.00;9690.30;120.00;16.00;-7.774.150;110.373.435
MAHESWARA_GSBC2020;00:25:28;3056;-60.00;68.00;9690.10;119.00;15.00;-7.774.200;110.373.451
MAHESWARA_GSBC2020;00:25:29;3058;-20.00;36.00;9689.90;89.00;4.00;-7.774.132;110.373.435
MAHESWARA_GSBC2020;00:25:30;3060;29.00;45.00;9689.70;177.00;5.00;-7.774.100;110.373.451
MAHESWARA_GSBC2020;00:25:31;3062;-20.00;98.00;9689.50;197.00;13.00;-7.774.150;110.373.435
MAHESWARA_GSBC2020;00:25:32;3064;-14.00;67.00;9689.30;245.00;8.00;-7.774.200;110.373.451
MAHESWARA_GSBC2020;00:25:33;3066;38.00;80.00;9689.10;34.00;13.00;-7.774.132;110.373.435
MAHESWARA_GSBC2020;00:25:34;3068;-38.00;37.00;9688.90;243.00;8.00;-7.774.100;110.373.451
MAHESWARA_GSBC2020;00:25:35;3070;-46.00;63.00;9688.70;198.00;2.00;-7.774.150;110.373.435
MAHESWARA_GSBC2020;00:25:36;3072;24.00;40.00;9688.50;5.00;7.00;-7.774.200;110.373.451
MAHESWARA_GSBC2020;00:25:37;3074;-41.00;12.00;9688.30;167.00;19.00;-7.774.132;110.373.435
MAHESWARA_GSBC2020;00:25:38;3076;-10.00;8.00;9688.10;96.00;6.00;-7.774.100;110.373.451
MAHESWARA_GSBC2020;00:25:39;3078;16.00;93.00;9687.90;12.00;15.00;-7.774.150;110.373.435
MAHESWARA_GSBC2020;00:25:40;3080;-37.00;53.00;9687.70;90.00;7.00;-7.774.200;110.373.451
MAHESWARA_GSBC2020;00:25:41;3082;-35.00;38.00;9687.50;143.00;3.00;-7.774.132;110.373.435
MAHESWARA_GSBC2020;00:25:42;3084;4.00;58.00;9687.30;128.00;5.00;-7.774.100;110.373.451
MAHESWARA_GSBC2020;00:25:43;3086;3.00;20.00;9687.10;184.00;10.00;-7.774.150;110.373.435
MAHESWARA_GSBC2020;00:25:44;3088;-60.00;93.00;9686.90;313.00;8.00;-7.774.200;110.373.451
MAHESWARA_GSBC2020;00:25:45;3090;-56.00;69.00;9686.70;263.00;3.00;-7.774.132;110.373.435
MAHESWARA_GSBC2020;00:25:46;3092;-11.00;79.00;9686.50;298.00;10.00;-7.774.100;110.373.451
MAHESWARA_GSBC2020;00:25:47;3094;-17.00;60.00;9686.30;26.00;3.00;-7.774.150;110.373.435
MAHESWARA_GSBC2020;00:25:48;3096;-6.00;35.00;9686.10;29.00;10.00;-7.774.200;110.373.451
MAHESWARA_GSBC2020;00:25:49;3098;-59.00;66.00;9685.90;198.00;13.00;-7.774.132;110.373.435
MAHESWARA_GSBC2020;00:25:50;3100;27.00;87.00;9685.70;354.00;11.00;-7.774.100;110.373.451
MAHESWARA_GSBC2020;00:25:51;3102;37.00;30.00;9685.50;139.00;11.00;-7.774.150;110.373.435
MAHESWARA_GSBC2020;00:25:52;3104;23.00;26.00;9685.30;320.00;7.00;-7.774.200;110.373.451
MAHESWARA_GSBC2020;00:25:53;3106;-13.00;50.00;9685.10;167.00;8.00;-7.774.132;110.373.435
MAHESWARA_GSBC2020;00:25:54;3108;-38.00;37.00;9684.90;355.00;5.00;-7.774.100;110.373.451
MAHESWARA_GSBC2020;00:25:55;3110;19.00;75.00;9684.70;223.00;6.00;-7.774.150;110.373.435
MAHESWARA_GSBC2020;00:25:56;3112;-10.00;1.00;9684.50;307.00;6.00;-7.774.200;110.373.451
MAHESWARA_GSBC2020;00:25:57;3114;-46.00;28.00;9684.30;73.00;14.00;-7.774.132;110.373.435
MAHESWARA_GSBC2020;00:25:58;3116;20.00;91.00;9684.10;263.00;14.00;-7.774.100;110.373.451
MAHESWARA_GSBC2020;00:25:59;3118;1.00;12.00;9683.90;25.00;18.00;-7.774.150;110.373.435
MAHESWARA_GSBC2020;00:26:00;3120;-11.00;79.00;9683.70;82.00;7.00;-7.774.200;110.373.451
MAHESWARA_GSBC2020;00:26:01;3122;21.00;49.00;9683.50;229.00;17.00;-7.774.132;110.373.435
MAHESWARA_GSBC2020;00:26:02;3124;-49.00;94.00;9683.29;294.00;11.00;-7.774.100;110.373.451
MAHESWARA_GSBC2020;00:26:03;3126;-12.00;33.00;9683.09;242.00;0.00;-7.774.150;110.373.435
MAHESWARA_GSBC2020;00:26:04;3128;-38.00;13.00;9682.89;268.00;1.00;-7.774.200;110.373.451
MAHESWARA_GSBC2020;00:26:05;3130;-14.00;31.00;9682.69;15.00;17.00;-7.774.132;110.373.435
MAHESWARA_GSBC2020;00:26:06;3132;27.00;24.00;9682.49;107.00;12.00;-7.774.100;110.373.451
MAHESWARA_GSBC2020;00:26:07;3134;-43.00;76.00;9682.29;107.00;11.00;-7.774.150;110.373.435
MAHESWARA_GSBC2020;00:26:08;3136;37.00;55.00;9682.09;262.00;18.00;-7.774.200;110.373.451
MAHESWARA_GSBC2020;00:26:09;3138;8.00;23.00;9681.89;148.00;4.00;-7.774.132;110.373.435
MAHESWARA_GSBC2020;00:26:10;3140;-9.00;68.00;9681.69;32.00;8.00;-7.774.100;110.373.451
MAHESWARA_GSBC2020;00:26:11;3142;3.00;44.00;9681.49;108.00;7.00;-7.774.150;110.373.435
MAHESWARA_GSBC2020;00:26:12;3144;18.00;43.00;9681.29;140.00;3.00;-7.774.200;110.373.451
MAHESWARA_GSBC2020;00:26:13;3146;-2.00;16.00;9681.09;34.00;13.00;-7.774.132;110.373.435
MAHESWARA_GSBC2020;00:26:14;3148;36.00;74.00;9680.89;142.00;15.00;-7.774.100;110.373.451
MAHESWARA_GSBC2020;00:26:15;3150;21.00;31.00;9680.69;205.00;0.00;-7.774.150;110.373.435
MAHESWARA_GSBC2020;00:26:16;3152;31.00;20.00;9680.49;107.00;12.00;-7.774.200;110.373.451
MAHESWARA_GSBC2020;00:26:17;3154;-7.00;33.00;9680.29;309.00;2.00;-7.774.132;110.373.435
MAHESWARA_GSBC2020;00:26:18;3156;21.00;32.00;9680.09;34.00;5.00;-7.774.100;110.373.451
MAHESWARA_GSBC2020;00:26:19;3158;-22.00;97.00;9679.89;128.00;14.00;-7.774.150;110.373.435
MAHESWARA_GSBC2020;00:26:20;3160;-20.00;11.00;9679.69;18.00;10.00;-7.774.200;110.373.451
MAHESWARA_GSBC2020;00:26:21;3162;-51.00;84.00;9679.49;243.00;10.00;-7.774.132;110.373.435
MAHESWARA_GSBC2020;00:26:22;3164;-20.00;23.00;9679.29;67.00;8.00;-7.774.100;110.373.451
MAHESWARA_GSBC2020;00:26:23;3166;-41.00;98.00;9679.09;237.00;17.00;-7.774.150;110.373.435
MAHESWARA_GSBC2020;00:26:24;3168;37.00;29.00;9678.89;275.00;3.00;-7.774.200;110.373.451
MAHESWARA_GSBC2020;00:26:25;3170;-26.00;54.00;9678.69;204.00;4.00;-7.774.132;110.373.435
MAHESWARA_GSBC2020;00:26:26;3172;10.00;5.00;9678.49;134.00;16.00;-7.774.100;110.373.451
MAHESWARA_GSBC2020;00:26:27;3174;-51.00;31.00;9678.29;90.00;13.00;-7.774.150;110.373.435
MAHESWARA_GSBC2020;00:26:28;3176;37.00;64.00;9678.09;149.00;19.00;-7.774.200;110.373.451
MAHESWARA_GSBC2020;00:26:29;3178;-32.00;90.00;9677.89;302.00;3.00;-7.774.132;110.373.435
MAHESWARA_GSBC2020;00:26:30;3180;-43.00;10.00;9677.69;297.00;7.00;-7.774.100;110.373.451
MAHESWARA_GSBC2020;00:26:31;3182;-36.00;4.00;9677.49;316.00;17.00;-7.774.150;110.373.435
MAHESWARA_GSBC2020;00:26:32;3184;-3.00;10.00;9677.29;147.00;4.00;-7.774.200;110.373.451
MAHESWARA_GSBC2020;00:26:33;3186;-41.00;51.00;9677.09;210.00;17.00;-7.774.132;110.373.435
MAHESWARA_GSBC2020;00:26:34;3188;-46.00;75.00;9676.89;260.00;1.00;-7.774.100;110.373.451
MAHESWARA_GSBC2020;00:26:35;3190;-5.00;95.00;9676.69;134.00;18.00;-7.774.150;110.373.435
MAHESWARA_GSBC2020;00:26:36;3192;10.00;62.00;9676.49;126.00;12.00;-7.774.200;110.373.451
MAHESWARA_GSBC2020;00:26:37;3194;31.00;67.00;9676.29;151.00;8.00;-7.774.132;110.373.435
MAHESWARA_GSBC2020;00:26:38;3196;-37.00;63.00;9676.09;2.00;11.00;-7.774.100;110.373.451
MAHESWARA_GSBC2020;00:26:39;3198;8.00;32.00;9675.89;233.00;6.00;-7.774.150;110.373.435
MAHESWARA_GSBC2020;00:26:40;3200;14.00;69.00;9675.69;181.00;0.00;-7.774.200;110.373.451
MAHESWARA_GSBC2020;00:26:41;3202;-39.00;94.00;9675.49;27.00;18.00;-7.774.132;110.373.435
MAHESWARA_GSBC2020;00:26:42;3204;-24.00;24.00;9675.29;199.00;4.00;-7.774.100;110.373.451
MAHESWARA_GSBC2020;00:26:43;3206;-26.00;45.00;9675.09;179.00;15.00;-7.774.150;110.373.435
MAHESWARA_GSBC2020;00:26:44;3208;26.00;85.00;9674.89;262.00;1.00;-7.774.200;110.373.451
MAHESWARA_GSBC2020;00:26:45;3210;18.00;65.00;9674.69;339.00;9.00;-7.774.132;110.373.435
MAHESWARA_GSBC2020;00:26:46;3212;8.00;18.00;9674.49;19.00;17.00;-7.774.100;110.373.451
MAHESWARA_GSBC2020;00:26:47;3214;-34.00;24.00;9674.29;55.00;14.00;-7.774.150;110.373.435
MAHESWARA_GSBC2020;00:26:48;3216;-44.00;69.00;9674.09;14.00;8.00;-7.774.200;110.373.451
MAHESWARA_GSBC2020;00:26:49;3218;-40.00;54.00;9673.89;54.00;8.00;-7.774.132;110.373.435
MAHESWARA_GSBC2020;00:26:50;3220;-39.00;79.00;9673.69;310.00;19.00;-7.774.100;110.373.451
MAHESWARA_GSBC2020;00:26:51;3222;1.00;65.00;9673.49;154.00;14.00;-7.774.150;110.373.435
MAHESWARA_GSBC2020;00:26:52;3224;-31.00;22.00;9673.29;78.00;7.00;-7.774.200;110.373.451
MAHESWARA_GSBC2020;00:26:53;3226;20.00;45.00;9673.08;335.00;2.00;-7.774.132;110.373.435
MAHESWARA_GSBC2020;00:26:54;3228;15.00;65.00;9672.88;96.00;14.00;-7.774.100;110.373.451
MAHESWARA_GSBC2020;00:26:55;3230;38.00;93.00;9672.68;257.00;16.00;-7.774.150;110.373.435
MAHESWARA_GSBC2020;00:26:56;3232;-18.00;44.00;9672.48;233.00;9.00;-7.774.200;110.373.451
MAHESWARA_GSBC2020;00:26:57;3234;-14.00;8.00;9672.28;61.00;12.00;-7.774.132;110.373.435
MAHESWARA_GSBC2020;00:26:58;3236;-52.00;5.00;9672.08;336.00;9.00;-7.774.100;110.373.451
MAHESWARA_GSBC2020;00:26:59;3238;26.00;27.00;9671.88;170.00;12.00;-7.774.150;110.373.435
MAHESWARA_GSBC2020;00:27:00;3240;35.00;61.00;9671.68;196.00;6.00;-7.774.200;110.373.451
MAHESWARA_GSBC2020;00:27:01;3242;17.00;32.00;9671.48;232.00;16.00;-7.774.132;110.373.435
MAHESWARA_GSBC2020;00:27:02;3244;-16.00;88.00;9671.28;88.00;14.00;-7.774.100;110.373.451
MAHESWARA_GSBC2020;00:27:03;3246;-23.00;57.00;9671.08;91.00;9.00;-7.774.150;110.373.435
MAHESWARA_GSBC2020;00:27:04;3248;-27.00;76.00;9670.88;110.00;10.00;-7.774.200;110.373.451
MAHESWARA_GSBC2020;00:27:05;3250;31.00;51.00;9670.68;221.00;11.00;-7.774.132;110.373.435
MAHESWARA_GSBC2020;00:27:06;3252;-30.00;10.00;9670.48;303.00;15.00;-7.774.100;110.373.451
MAHESWARA_GSBC2020;00:27:07;3254;28.00;27.00;9670.28;43.00;0.00;-7.774.150;110.373.435
MAHESWARA_GSBC2020;00:27:08;3256;-41.00;17.00;9670.08;311.00;19.00;-7.774.200;110.373.451
MAHESWARA_GSBC2020;00:27:09;3258;-57.00;81.00;9669.88;348.00;16.00;-7.774.132;110.373.435
MAHESWARA_GSBC2020;00:27:10;3260;-50.00;44.00;9669.68;143.00;4.00;-7.774.100;110.373.451
MAHESWARA_GSBC2020;00:27:11;3262;27.00;44.00;9669.48;15.00;3.00;-7.774.150;110.373.435
MAHESWARA_GSBC2020;00:27:12;3264;21.00;73.00;9669.28;301.00;6.00;-7.774.200;110.373.451
MAHESWARA_GSBC2020;00:27:13;3266;28.00;31.00;9669.08;314.00;4.00;-7.774.132;110.373.435
MAHESWARA_GSBC2020;00:27:14;3268;31.00;2.00;9668.88;62.00;17.00;-7.774.100;110.373.451
MAHESWARA_GSBC2020;00:27:15;3270;21.00;3.00;9668.68;245.00;9.00;-7.774.150;110.373.435
MAHESWARA_GSBC2020;00:27:16;3272;-41.00;99.00;9668.48;342.00;16.00;-7.774.200;110.373.451
MAHESWARA_GSBC2020;00:27:17;3274;36.00;48.00;9668.28;148.00;18.00;-7.774.132;110.373.435
MAHESWARA_GSBC2020;00:27:18;3276;-51.00;40.00;9668.08;127.00;7.00;-7.774.100;110.373.451
MAHESWARA_GSBC2020;00:27:19;3278;-21.00;39.00;9667.88;254.00;15.00;-7.774.150;110.373.435
MAHESWARA_GSBC2020;00:27:20;3280;36.00;2.00;9667.68;0.00;2.00;-7.774.200;110.373.451
MAHESWARA_GSBC2020;00:27:21;3282;-44.00;87.00;9667.48;288.00;9.00;-7.774.132;110.373.435
MAHESWARA_GSBC2020;00:27:22;3284;11.00;84.00;9667.28;273.00;3.00;-7.774.100;110.373.451
MAHESWARA_GSBC2020;00:27:23;3286;28.00;12.00;9667.08;186.00;1.00;-7.774.150;110.373.435
MAHESWARA_GSBC2020;00:27:24;3288;0.00;5.00;9666.88;168.00;11.00;-7.774.200;110.373.451
MAHESWARA_GSBC2020;00:27:25;3290;33.00;64.00;9666.68;287.00;5.00;-7.774.132;110.373.435
MAHESWARA_GSBC2020;00:27:26;3292;-34.00;93.00;9666.48;203.00;0.00;-7.774.100;110.373.451
MAHESWARA_GSBC2020;00:27:27;3294;-35.00;15.00;9666.28;91.00;14.00;-7.774.150;110.373.435
MAHESWARA_GSBC2020;00:27:28;3296;-14.00;72.00;9666.08;334.00;4.00;-7.774.200;110.373.451
MAHESWARA_GSBC2020;00:27:29;3298;-51.00;93.00;9665.88;355.00;3.00;-7.774.132;110.373.435
MAHESWARA_GSBC2020;00:27:30;3300;11.00;59.00;9665.68;255.00;11.00;-7.774.100;110.373.451
MAHESWARA_GSBC2020;00:27:31;3302;33.00;95.00;9665.48;54.00;15.00;-7.774.150;110.373.435
MAHESWARA_GSBC2020;00:27:32;3304;-48.00;52.00;9665.28;56.00;6.00;-7.774.200;110.373.451
MAHESWARA_GSBC2020;00:27:33;3306;-15.00;66.00;9665.08;18.00;5.00;-7.774.132;110.373.435
MAHESWARA_GSBC2020;00:27:34;3308;7.00;78.00;9664.88;326.00;0.00;-7.774.100;110.373.451
MAHESWARA_GSBC2020;00:27:35;3310;-19.00;12.00;9664.68;91.00;1.00;-7.774.150;110.373.435
MAHESWARA_GSBC2020;00:27:36;3312;30.00;33.00;9664.48;235.00;18.00;-7.774.200;110.373.451
MAHESWARA_GSBC2020;00:27:37;3314;35.00;17.00;9664.28;184.00;6.00;-7.774.132;110.373.435
MAHESWARA_GSBC2020;00:27:38;3316;-25.00;90.00;9664.08;109.00;12.00;-7.774.100;110.373.451
MAHESWARA_GSBC2020;00:27:39;3318;-18.00;66.00;9663.88;31.00;9.00;-7.774.150;110.373.435
MAHESWARA_GSBC2020;00:27:40;3320;-28.00;76.00;9663.68;219.00;8.00;-7.774.200;110.373.451
MAHESWARA_GSBC2020;00:27:41;3322;-7.00;16.00;9663.48;287.00;5.00;-7.774.132;110.373.435
MAHESWARA_GSBC2020;00:27:42;3324;6.00;84.00;9663.28;287.00;13.00;-7.774.100;110.373.451
MAHESWARA_GSBC2020;00:27:43;3326;-50.00;94.00;9663.08;285.00;13.00;-7.774.150;110.373.435
MAHESWARA_GSBC2020;00:27:44;3328;-14.00;79.00;9662.87;261.00;13.00;-7.774.200;110.373.451
MAHESWARA_GSBC2020;00:27:45;3330;26.00;99.00;9662.67;163.00;13.00;-7.774.132;110.373.435
MAHESWARA_GSBC2020;00:27:46;3332;-58.00;4.00;9662.47;259.00;7.00;-7.774.100;110.373.451
MAHESWARA_GSBC2020;00:27:47;3334;-52.00;50.00;9662.27;20.00;4.00;-7.774.150;110.373.435
MAHESWARA_GSBC2020;00:27:48;3336;-53.00;48.00;9662.07;164.00;12.00;-7.774.200;110.373.451
MAHESWARA_GSBC2020;00:27:49;3338;34.00;33.00;9661.87;13.00;2.00;-7.774.132;110.373.435
MAHESWARA_GSBC2020;00:27:50;3340;-7.00;99.00;9661.67;270.00;4.00;-7.774.100;110.373.451
MAHESWARA_GSBC2020;00:27:51;3342;13.00;7.00;9661.47;58.00;14.00;-7.774.150;110.373.435
MAHESWARA_GSBC2020;00:27:52;3344;30.00;27.00;9661.27;138.00;9.00;-7.774.200;110.373.451
MAHESWARA_GSBC2020;00:27:53;3346;-45.00;76.00;9661.07;355.00;2.00;-7.774.132;110.373.435
MAHESWARA_GSBC2020;00:27:54;3348;-56.00;89.00;9660.87;265.00;14.00;-7.774.100;110.373.451
MAHESWARA_GSBC2020;00:27:55;3350;-15.00;81.00;9660.67;327.00;16.00;-7.774.150;110.373.435
MAHESWARA_GSBC2020;00:27:56;3352;3.00;93.00;9660.47;294.00;9.00;-7.774.200;110.373.451
MAHESWARA_GSBC2020;00:27:57;3354;-15.00;34.00;9660.27;109.00;7.00;-7.774.132;110.373.435
MAHESWARA_GSBC2020;00:27:58;3356;27.00;67.00;9660.07;49.00;2.00;-7.774.100;110.373.451
MAHESWARA_GSBC2020;00:27:59;3358;37.00;8.00;9659.87;102.00;17.00;-7.774.150;110.373.435
MAHESWARA_GSBC2020;00:28:00;3360;-6.00;54.00;9659.67;303.00;4.00;-7.774.200;110.373.451
MAHESWARA_GSBC2020;00:28:01;3362;1.00;25.00;9659.47;203.00;5.00;-7.774.132;110.373.435
MAHESWARA_GSBC2020;00:28:02;3364;-33.00;43.00;9659.27;289.00;8.00;-7.774.100;110.373.451
MAHESWARA_GSBC2020;00:28:03;3366;-16.00;70.00;9659.07;338.00;15.00;-7.774.150;110.373.435
MAHESWARA_GSBC2020;00:28:04;3368;18.00;61.00;9658.87;281.00;5.00;-7.774.200;110.373.451
MAHESWARA_GSBC2020;00:28:05;3370;-21.00;31.00;9658.67;17.00;0.00;-7.774.132;110.373.435
MAHESWARA_GSBC2020;00:28:06;3372;-60.00;57.00;9658.47;264.00;15.00;-7.774.100;110.373.451
MAHESWARA_GSBC2020;00:28:07;3374;-24.00;44.00;9658.27;177.00;6.00;-7.774.150;110.373.435
MAHESWARA_GSBC2020;00:28:08;3376;-59.00;31.00;9658.07;323.00;14.00;-7.774.200;110.373.451
MAHESWARA_GSBC2020;00:28:09;3378;4.00;35.00;9657.87;210.00;13.00;-7.774.132;110.373.435
MAHESWARA_GSBC2020;00:28:10;3380;-31.00;70.00;9657.67;100.00;16.00;-7.774.100;110.373.451
MAHESWARA_GSBC2020;00:28:11;3382;39.00;12.00;9657.47;157.00;9.00;-7.774.150;110.373.435
MAHESWARA_GSBC2020;00:28:12;3384;-3.00;23.00;9657.27;152.00;4.00;-7.774.200;110.373.451
MAHESWARA_GSBC2020;00:28:13;3386;2.00;35.00;9657.07;123.00;15.00;-7.774.132;110.373.435
MAHESWARA_GSBC2020;00:28:14;3388;12.00;71.00;9656.87;344.00;5.00;-7.774.100;110.373.451
MAHESWARA_GSBC2020;00:28:15;3390;3.00;92.00;9656.67;88.00;0.00;-7.774.150;110.373.435
MAHESWARA_GSBC2020;00:28:16;3392;2.00;38.00;9656.47;173.00;5.00;-7.774.200;110.373.451
MAHESWARA_GSBC2020;00:28:17;3394;-57.00;16.00;9656.27;143.00;5.00;-7.774.132;110.373.435
MAHESWARA_GSBC2020;00:28:18;3396;-41.00;90.00;9656.07;138.00;10.00;-7.774.100;110.373.451
MAHESWARA_GSBC2020;00:28:19;3398;-2.00;62.00;9655.87;104.00;14.00;-7.774.150;110.373.435
MAHESWARA_GSBC2020;00:28:20;3400;-56.00;16.00;9655.67;158.00;4.00;-7.774.200;110.373.451
MAHESWARA_GSBC2020;00:28:21;3402;-40.00;95.00;9655.47;343.00;15.00;-7.774.132;110.373.435
MAHESWARA_GSBC2020;00:28:22;3404;26.00;78.00;9655.27;46.00;17.00;-7.774.100;110.373.451
MAHESWARA_GSBC2020;00:28:23;3406;-43.00;86.00;9655.07;43.00;16.00;-7.774.150;110.373.435
MAHESWARA_GSBC2020;00:28:24;3408;28.00;63.00;9654.87;79.00;13.00;-7.774.200;110.373.451
MAHESWARA_GSBC2020;00:28:25;3410;32.00;4.00;9654.67;15.00;17.00;-7.774.132;110.373.435
MAHESWARA_GSBC2020;00:28:26;3412;-34.00;86.00;9654.47;337.00;14.00;-7.774.100;110.373.451
MAHESWARA_GSBC2020;00:28:27;3414;-53.00;75.00;9654.27;86.00;8.00;-7.774.150;110.373.435
MAHESWARA_GSBC2020;00:28:28;3416;9.00;94.00;9654.07;229.00;11.00;-7.774.200;110.373.451
MAHESWARA_GSBC2020;00:28:29;3418;-34.00;86.00;9653.87;301.00;9.00;-7.774.132;110.373.435
MAHESWARA_GSBC2020;00:28:30;3420;-50.00;45.00;9653.67;233.00;7.00;-7.774.100;110.373.451
MAHESWARA_GSBC2020;00:28:31;3422;18.00;28.00;9653.47;38.00;5.00;-7.774.150;110.373.435
MAHESWARA_GSBC2020;00:28:32;3424;18.00;22.00;9653.27;14.00;10.00;-7.774.200;110.373.451
MAHESWARA_GSBC2020;00:28:33;3426;2.00;36.00;9653.07;211.00;1.00;-7.774.132;110.373.435
MAHESWARA_GSBC2020;00:28:34;3428;-8.00;87.00;9652.87;204.00;18.00;-7.774.100;110.373.451
MAHESWARA_GSBC2020;00:28:35;3430;13.00;70.00;9652.66;151.00;3.00;-7.774.150;110.373.435
MAHESWARA_GSBC2020;00:28:36;3432;-5.00;48.00;9652.46;112.00;5.00;-7.774.200;110.373.451
MAHESWARA_GSBC2020;00:28:37;3434;23.00;94.00;9652.26;129.00;9.00;-7.774.132;110.373.435
MAHESWARA_GSBC2020;00:28:38;3436;-53.00;61.00;9652.06;86.00;11.00;-7.774.100;110.373.451
MAHESWARA_GSBC2020;00:28:39;3438;-20.00;58.00;9651.86;254.00;14.00;-7.774.150;110.373.435
MAHESWARA_GSBC2020;00:28:40;3440;-37.00;61.00;9651.66;299.00;14.00;-7.774.200;110.373.451
MAHESWARA_GSBC2020;00:28:41;3442;-28.00;1.00;9651.46;220.00;11.00;-7.774.132;110.373.435
MAHESWARA_GSBC2020;00:28:42;3444;-28.00;91.00;9651.26;205.00;19.00;-7.774.100;110.373.451
MAHESWARA_GSBC2020;00:28:43;3446;-49.00;43.00;9651.06;216.00;3.00;-7.774.150;110.373.435
MAHESWARA_GSBC2020;00:28:44;3448;29.00;24.00;9650.86;113.00;9.00;-7.774.200;110.373.451
MAHESWARA_GSBC2020;00:28:45;3450;21.00;60.00;9650.66;65.00;15.00;-7.774.132;110.373.435
MAHESWARA_GSBC2020;00:28:46;3452;-13.00;70.00;9650.46;178.00;9.00;-7.774.100;110.373.451
MAHESWARA_GSBC2020;00:28:47;3454;35.00;92.00;9650.26;30.00;7.00;-7.774.150;110.373.435
MAHESWARA_GSBC2020;00:28:48;3456;-8.00;28.00;9650.06;355.00;6.00;-7.774.200;110.373.451
MAHESWARA_GSBC2020;00:28:49;3458;-9.00;76.00;9649.86;118.00;1.00;-7.774.132;110.373.435
MAHESWARA_GSBC2020;00:28:50;3460;-37.00;17.00;9649.66;16.00;0.00;-7.774.100;110.373.451
MAHESWARA_GSBC2020;00:28:51;3462;-40.00;37.00;9649.46;347.00;19.00;-7.774.150;110.373.435
MAHESWARA_GSBC2020;00:28:52;3464;-44.00;48.00;9649.26;259.00;11.00;-7.774.200;110.373.451
MAHESWARA_GSBC2020;00:28:53;3466;-35.00;54.00;9649.06;176.00;11.00;-7.774.132;110.373.435
MAHESWARA_GSBC2020;00:28:54;3468;-37.00;9.00;9648.86;284.00;3.00;-7.774.100;110.373.451
MAHESWARA_GSBC2020;00:28:55;3470;-2.00;6.00;9648.66;88.00;16.00;-7.774.150;110.373.435
MAHESWARA_GSBC2020;00:28:56;3472;6.00;22.00;9648.46;139.00;9.00;-7.774.200;110.373.451
MAHESWARA_GSBC2020;00:28:57;3474;-36.00;79.00;9648.26;104.00;0.00;-7.774.132;110.373.435
MAHESWARA_GSBC2020;00:28:58;3476;-22.00;60.00;9648.06;335.00;17.00;-7.774.100;110.373.451
MAHESWARA_GSBC2020;00:28:59;3478;3.00;28.00;9647.86;143.00;11.00;-7.774.150;110.373.435
MAHESWARA_GSBC2020;00:29:00;3480;-52.00;9.00;9647.66;312.00;11.00;-7.774.200;110.373.451
MAHESWARA_GSBC2020;00:29:01;3482;-12.00;17.00;9647.46;5.00;7.00;-7.774.132;110.373.435
MAHESWARA_GSBC2020;00:29:02;3484;26.00;71.00;9647.26;226.00;6.00;-7.774.100;110.373.451
MAHESWARA_GSBC2020;00:29:03;3486;-2.00;28.00;9647.06;19.00;19.00;-7.774.150;110.373.435
MAHESWARA_GSBC2020;00:29:04;3488;-44.00;57.00;9646.86;139.00;13.00;-7.774.200;110.373.451
MAHESWARA_GSBC2020;00:29:05;3490;-28.00;60.00;9646.66;95.00;0.00;-7.774.132;110.373.435
MAHESWARA_GSBC2020;00:29:06;3492;-29.00;49.00;9646.46;153.00;17.00;-7.774.100;110.373.451
MAHESWARA_GSBC2020;00:29:07;3494;16.00;34.00;9646.26;220.00;8.00;-7.774.150;110.373.435
MAHESWARA_GSBC2020;00:29:08;3496;29.00;52.00;9646.06;310.00;15.00;-7.774.200;110.373.451
MAHESWARA_GSBC2020;00:29:09;3498;-17.00;43.00;9645.86;199.00;16.00;-7.774.132;110.373.435
MAHESWARA_GSBC2020;00:29:10;3500;-26.00;61.00;9645.66;157.00;2.00;-7.774.100;110.373.451
